Age,Review Text,Rating,Positive Feedback Count,Department Name
46,,5,0,Tops
29,,3,1,Tops
43,,5,2,Jackets
41,,5,0,Tops
49,,4,2,Tops
46,,5,0,Jackets
36,,5,0,Bottoms
29,,5,0,Tops
45,,3,12,Tops
62,,4,2,Intimate
35,,5,3,Tops
46,,5,1,Bottoms
59,,1,0,Tops
32,,4,7,Tops
32,,5,2,Intimate
34,,3,2,Tops
48,,3,2,Tops
38,,4,5,Dresses
59,,4,1,Dresses
59,,3,0,Tops
30,,4,1,Tops
33,,2,1,Dresses
23,,2,3,Tops
33,,5,0,Tops
27,,4,1,Bottoms
26,,5,0,Tops
53,,5,10,Bottoms
27,,4,0,Dresses
25,,4,3,Dresses
56,,4,9,Tops
35,,5,1,Bottoms
34,,3,0,Jackets
38,,4,3,Tops
28,,1,3,Dresses
38,,4,3,Tops
64,,4,1,Tops
57,,5,1,Tops
34,,3,10,Tops
37,,5,2,Bottoms
32,,4,0,Tops
49,,5,2,Tops
39,,3,3,Bottoms
62,,2,0,Tops
26,,1,0,Jackets
26,,5,0,Dresses
50,,5,1,Dresses
40,,5,10,Tops
64,,3,4,Bottoms
49,,5,2,Bottoms
57,,5,0,Tops
39,,5,0,Tops
29,,4,0,Dresses
49,,4,0,Dresses
35,,1,0,Tops
43,,5,0,Tops
36,,5,4,Tops
44,,3,5,Dresses
37,,5,0,Tops
55,,5,0,Tops
50,,5,3,Dresses
72,,5,1,Dresses
44,,2,0,Tops
37,,5,0,Tops
28,,3,0,Dresses
49,,2,1,Dresses
41,,3,10,Tops
26,,5,8,Tops
50,,5,2,Tops
43,,3,0,Tops
38,,3,11,Dresses
42,,5,0,Tops
70,,5,3,Tops
42,,5,6,Tops
34,,5,1,Tops
53,,5,18,Tops
45,,5,1,Jackets
32,,4,0,Jackets
52,,4,1,Tops
33,,5,0,Jackets
32,,5,0,Jackets
25,,5,0,Tops
37,,2,2,Tops
36,,3,1,Tops
43,,3,0,Jackets
34,,4,12,Tops
46,,5,4,Jackets
61,,5,0,Jackets
43,,5,11,Jackets
35,,5,0,Jackets
46,,3,0,Tops
50,,5,0,Jackets
43,,5,0,Dresses
51,,5,1,Tops
35,,5,0,Tops
36,,4,0,Tops
36,,2,1,Intimate
34,,5,7,Intimate
38,,5,0,Tops
33,,5,0,Tops
41,,3,2,Dresses
44,,4,2,Jackets
38,,3,0,Tops
56,,3,2,Tops
63,,5,1,Tops
37,,4,0,Tops
34,,5,0,Tops
34,,5,2,Intimate
34,,5,7,Jackets
49,,4,2,Dresses
47,,4,1,Dresses
36,,4,0,Tops
35,,3,0,Tops
31,,5,0,Tops
31,,3,0,Tops
47,,3,1,Dresses
61,,4,3,Tops
42,,5,0,Tops
26,,3,4,Dresses
26,,5,0,Intimate
31,,5,0,Tops
53,,5,0,Intimate
35,,4,0,Tops
36,,3,7,Intimate
48,,3,0,Intimate
27,,1,0,Tops
32,,5,3,Dresses
36,,4,0,Tops
37,,2,7,Dresses
74,,4,0,Tops
39,,5,0,Tops
43,,3,1,Tops
71,,5,0,Jackets
27,,4,0,Bottoms
38,,4,0,Tops
55,,5,6,Dresses
59,,5,3,Tops
28,,5,2,Tops
54,,3,0,Tops
62,,5,2,Tops
54,,4,2,Tops
46,,3,0,Tops
47,,3,0,Intimate
31,,4,1,Tops
60,,5,2,Tops
52,,4,0,Dresses
53,,5,3,Intimate
47,,3,7,Dresses
62,,4,1,Tops
56,,5,2,Tops
30,,4,0,Tops
41,,5,0,Dresses
66,,4,0,Tops
46,,3,0,Bottoms
29,,1,0,Tops
55,,5,1,Dresses
43,,5,2,Tops
48,,5,1,Dresses
44,,4,2,Dresses
28,,4,0,Tops
64,,3,2,Tops
55,,2,3,Dresses
20,,5,3,Tops
39,,3,1,Dresses
26,,5,1,Dresses
26,,5,0,Tops
43,,4,0,Dresses
68,,5,3,Tops
47,,4,0,Tops
29,,4,3,Tops
47,,1,2,Intimate
31,,5,0,Dresses
62,,4,11,Tops
63,,4,1,Tops
45,,1,4,Tops
64,,5,1,Tops
38,,5,0,Tops
40,,4,1,Tops
42,,4,0,Tops
36,,5,1,Tops
39,,3,1,Dresses
22,,5,2,Dresses
37,,5,1,Tops
47,,5,0,Tops
29,,5,0,Tops
36,,4,10,Dresses
22,,5,11,Dresses
42,,5,0,Tops
59,,5,1,Tops
24,,5,0,Dresses
66,,3,0,Tops
34,,5,1,Tops
52,,3,0,Intimate
31,,3,1,Bottoms
57,,2,0,Bottoms
23,,3,6,Dresses
65,,5,7,Dresses
35,,2,0,Tops
43,,5,2,Tops
30,,4,0,Tops
53,,3,10,Dresses
47,,3,3,Tops
37,,4,0,Bottoms
59,,3,2,Dresses
20,,5,0,Dresses
45,,5,0,Tops
39,,4,2,Tops
30,,5,0,Tops
57,,5,1,Tops
33,,5,0,Dresses
35,,5,14,Bottoms
35,,5,3,Intimate
44,,3,1,Tops
29,,5,6,Intimate
35,,5,10,Dresses
43,,5,2,Dresses
42,,5,0,Dresses
29,,5,0,Dresses
38,,2,4,Dresses
39,,5,9,Dresses
39,,3,2,Dresses
46,,5,7,Dresses
61,,2,1,Dresses
33,,3,0,Tops
50,,5,0,Bottoms
42,,5,0,Dresses
39,,2,0,Intimate
25,,5,4,Intimate
34,,4,8,Dresses
29,,4,0,Tops
36,,4,0,Dresses
31,,4,1,Dresses
24,,3,1,Tops
61,,4,1,Intimate
67,,3,5,Dresses
28,,5,5,Dresses
41,,3,3,Tops
41,,5,0,Tops
45,,2,4,Dresses
82,,3,0,Tops
23,,3,38,Tops
38,,5,1,Bottoms
38,,1,0,Dresses
50,,4,18,Tops
31,,4,3,Dresses
33,,3,1,Dresses
43,,3,0,Dresses
31,,5,0,Dresses
46,,5,0,Dresses
36,,3,0,Dresses
44,,5,0,Tops
39,,5,0,Dresses
56,,5,4,Dresses
43,,2,7,Dresses
51,,5,0,Dresses
36,,5,0,Dresses
38,,5,1,Tops
34,,5,1,Tops
44,,5,0,Dresses
43,,4,17,Tops
55,,4,0,Tops
59,,5,8,Bottoms
40,,4,0,Tops
57,,3,6,Dresses
39,,5,2,Tops
42,,4,0,Dresses
59,,3,1,Intimate
50,,5,0,Tops
46,,2,15,Dresses
44,,5,1,Bottoms
19,,5,0,Dresses
30,,3,0,Dresses
45,,5,2,Bottoms
54,,4,3,Dresses
25,,5,1,Dresses
35,,5,1,Dresses
54,,4,6,Bottoms
30,,5,4,Tops
46,,5,6,Bottoms
59,,5,0,Intimate
65,,5,2,Bottoms
26,,5,1,Intimate
54,,5,0,Tops
33,,5,0,Tops
29,,5,11,Jackets
59,,5,1,Intimate
37,,4,0,Tops
46,,5,1,Tops
23,,4,1,Bottoms
26,,5,9,Intimate
41,,5,0,Bottoms
37,,3,2,Tops
41,,5,0,Bottoms
48,,5,0,Jackets
49,,5,1,Tops
62,,4,0,Tops
60,,4,1,Jackets
34,,5,1,Intimate
49,,3,7,Bottoms
37,,4,2,Dresses
41,,5,10,Intimate
36,,4,1,Jackets
47,,5,2,Intimate
53,,5,1,Bottoms
31,,4,1,Dresses
56,,5,1,Bottoms
55,,5,2,Bottoms
42,,5,0,Tops
62,,4,2,Tops
56,,5,0,Intimate
39,,4,2,Intimate
42,,4,0,Dresses
54,,4,1,Bottoms
46,,5,0,Tops
23,,4,0,Dresses
39,,4,0,Bottoms
32,,5,0,Intimate
39,,5,0,Tops
49,,3,0,Tops
29,,4,0,Dresses
62,,5,2,Dresses
34,,4,1,Tops
52,,5,1,Dresses
57,,5,0,Tops
42,,3,0,Tops
49,,1,0,Tops
42,,3,8,Dresses
31,,3,3,Tops
43,,2,0,Dresses
29,,5,1,Dresses
43,,2,0,Tops
53,,5,1,Tops
30,,3,0,Dresses
38,,5,0,Dresses
50,,1,5,Tops
35,,5,12,Dresses
23,,5,0,Dresses
70,,5,0,Intimate
41,,5,2,Bottoms
79,,5,0,Tops
22,,5,7,Dresses
31,,4,4,Dresses
47,,5,2,Dresses
45,,5,3,Bottoms
47,,5,1,Bottoms
67,,5,1,Intimate
20,,5,6,Intimate
36,,3,1,Intimate
40,,5,1,Intimate
35,,3,7,Tops
46,,5,0,Dresses
39,,5,0,Intimate
39,,2,8,Dresses
39,,5,1,Tops
41,,4,1,Tops
47,,4,1,Dresses
30,,5,0,Bottoms
53,,3,0,Tops
41,,5,1,Intimate
53,,5,1,Bottoms
53,,5,1,Jackets
52,,3,0,Tops
49,,5,1,Tops
23,,5,0,Tops
43,,5,0,Intimate
43,,2,0,Dresses
50,,5,0,Dresses
36,,3,0,Tops
28,,5,4,Intimate
41,,5,0,Intimate
55,,5,1,Tops
43,,4,2,Tops
39,,3,0,Tops
23,,5,0,Tops
53,,5,4,Trend
66,,5,0,Tops
26,,3,1,Tops
37,,4,4,Tops
59,,5,1,Dresses
66,,5,2,Tops
41,,5,0,Tops
31,,5,1,Tops
61,,1,0,Intimate
48,,5,2,Tops
31,,5,10,Tops
23,,3,2,Tops
43,,3,19,Tops
38,,4,0,Tops
61,,5,1,Tops
38,,3,4,Tops
36,,4,6,Intimate
37,,4,10,Tops
60,,5,6,Dresses
60,,5,4,Tops
25,,5,0,Tops
53,,4,3,Tops
50,,5,0,Tops
47,,3,1,Tops
35,,5,17,Dresses
35,,5,0,Intimate
39,,5,2,Tops
42,,5,5,Tops
32,,5,5,Tops
54,,4,1,Tops
66,,4,0,Bottoms
57,,4,0,Tops
32,,5,3,Dresses
48,,5,3,Tops
28,,5,1,Tops
64,,4,0,Tops
30,,5,0,Tops
20,,5,1,Tops
64,,5,2,Tops
41,,5,8,Tops
42,,5,0,Tops
53,,5,0,Intimate
35,,5,2,Dresses
64,,5,1,Jackets
29,,5,0,Bottoms
35,,5,20,Dresses
63,,5,0,Dresses
39,,1,3,Tops
60,,5,0,Bottoms
40,,5,5,Jackets
45,,4,10,Tops
44,,3,7,Dresses
40,,1,11,Dresses
45,,3,0,Tops
40,,3,1,Dresses
48,,2,0,Tops
39,,5,20,Dresses
57,,5,2,Tops
56,,5,4,Dresses
31,,2,1,Dresses
40,,5,0,Tops
23,,5,0,Tops
55,,5,0,Tops
35,,5,3,Jackets
34,,4,1,Bottoms
37,,5,0,Bottoms
46,,4,0,Dresses
38,,5,0,Jackets
69,,5,1,Dresses
58,,5,25,Dresses
65,,5,0,Tops
39,,2,2,Tops
36,,5,0,Jackets
28,,4,10,Tops
33,,5,0,Bottoms
66,,5,13,Tops
51,,5,0,Tops
47,,4,0,Dresses
49,,4,1,Dresses
46,,1,5,Tops
63,,3,0,Intimate
70,,5,0,Intimate
57,,5,3,Dresses
30,,5,5,Dresses
46,,5,0,Dresses
50,,2,0,Dresses
29,,4,0,Dresses
38,,2,0,Dresses
64,,5,0,Tops
39,,3,3,Bottoms
36,,5,3,Bottoms
37,,4,2,Jackets
40,,5,8,Bottoms
35,,5,5,Dresses
39,,2,0,Dresses
49,,5,0,Bottoms
62,,5,2,Dresses
54,,5,2,Dresses
33,,5,1,Dresses
36,,5,0,Tops
43,,4,0,Tops
39,,5,2,Dresses
36,,4,0,Dresses
29,,5,7,Bottoms
34,,3,3,Dresses
32,,5,10,Dresses
19,,2,0,Dresses
39,,5,0,Bottoms
47,,5,1,Dresses
35,,5,0,Dresses
51,,4,0,Dresses
63,,3,0,Tops
44,,5,0,Tops
22,,5,1,Bottoms
42,,3,1,Tops
40,,5,1,Bottoms
31,,5,0,Tops
42,,4,9,Dresses
61,,5,0,Tops
49,,3,12,Dresses
36,,5,2,Tops
39,,5,12,Tops
27,,5,1,Tops
55,,4,0,Tops
48,,4,1,Tops
57,,1,3,Dresses
37,,5,7,Tops
28,,5,0,Bottoms
32,,5,0,Tops
39,,5,0,Dresses
32,,5,3,Tops
33,,5,19,Bottoms
59,,4,0,Bottoms
49,,5,0,Bottoms
47,,5,2,Bottoms
59,,5,2,Tops
63,,5,1,Bottoms
79,,5,0,Bottoms
60,,5,4,Tops
47,,5,0,Tops
33,,5,0,Tops
71,,5,0,Tops
51,,5,2,Bottoms
58,,4,13,Bottoms
52,,3,9,Dresses
47,,5,0,Tops
32,,4,1,Bottoms
49,,5,0,Dresses
33,,4,0,Tops
42,,4,2,Tops
68,,5,0,Dresses
54,,2,2,Tops
49,,5,0,Tops
46,,2,0,Tops
39,,3,0,Tops
51,,5,1,Tops
44,,5,0,Tops
44,,5,14,Tops
44,,5,4,Bottoms
73,,4,3,Tops
47,,4,3,Tops
35,,1,6,Dresses
42,,5,3,Tops
48,,4,14,Bottoms
44,,3,5,Dresses
27,,5,1,Dresses
63,,1,12,Bottoms
44,,5,1,Tops
27,,5,1,Dresses
40,,5,0,Bottoms
49,,4,1,Dresses
37,,2,0,Dresses
66,,5,7,Bottoms
51,,4,3,Dresses
28,,3,0,Dresses
32,,5,0,Tops
42,,3,1,Dresses
42,,5,0,Tops
19,,4,0,Dresses
48,,5,0,Tops
39,,2,1,Dresses
55,,3,4,Dresses
32,,5,0,Tops
29,,3,7,Dresses
41,,1,0,Dresses
49,,5,3,Intimate
32,,4,0,Tops
22,,3,2,Dresses
24,,4,0,Dresses
51,,3,3,Dresses
21,,3,10,Dresses
32,,3,0,Dresses
35,,5,3,Dresses
35,,5,0,Dresses
31,,5,3,Dresses
52,,4,2,Tops
36,,5,0,Tops
45,,3,14,Dresses
37,,5,0,Tops
52,,1,0,Tops
40,,4,0,Dresses
37,,4,0,Dresses
64,,2,0,Tops
48,,5,0,Tops
23,,4,1,Tops
61,,5,0,Bottoms
58,,4,7,Dresses
38,,5,8,Tops
50,,5,2,Dresses
43,,5,1,Bottoms
33,,5,0,Intimate
62,,5,12,Dresses
33,,1,2,Dresses
60,,4,2,Bottoms
27,,3,0,Intimate
25,,2,1,Intimate
36,,5,9,Intimate
47,,5,1,Intimate
39,,3,2,Bottoms
41,,5,0,Intimate
64,,3,1,Tops
34,,3,1,Bottoms
62,,5,1,Dresses
36,,4,0,Tops
46,,5,2,Intimate
33,,5,0,Intimate
21,,5,1,Dresses
26,,5,5,Dresses
57,,1,0,Bottoms
19,,4,0,Tops
29,,3,0,Tops
45,,5,1,Dresses
27,,3,2,Bottoms
56,,2,7,Dresses
43,,4,0,Intimate
64,,1,12,Tops
43,,4,11,Dresses
23,,4,8,Dresses
35,,5,8,Dresses
61,,5,0,Intimate
53,,5,8,Dresses
46,,2,0,Bottoms
37,,5,6,Dresses
27,,3,2,Bottoms
39,,5,8,Bottoms
33,,5,0,Dresses
52,,5,0,Intimate
32,,5,5,Dresses
32,,5,0,Intimate
32,,5,0,Intimate
43,,4,0,Tops
39,,5,0,Dresses
39,,4,0,Intimate
40,,3,0,Dresses
39,,5,10,Intimate
44,,5,2,Dresses
29,,4,1,Dresses
61,,1,7,Tops
25,,4,10,Intimate
51,,5,10,Dresses
26,,4,1,Tops
23,,5,0,Tops
53,,5,17,Tops
30,,2,2,Bottoms
31,,3,0,Dresses
54,,5,1,Dresses
41,,5,7,Dresses
35,,4,0,Dresses
30,,2,2,Tops
58,,3,0,Bottoms
51,,5,1,Dresses
64,,4,0,Tops
31,,5,0,Tops
66,,4,0,Tops
54,,5,0,Tops
36,,2,1,Tops
40,,3,4,Tops
42,,2,0,Dresses
38,,3,0,Dresses
34,,4,21,Dresses
19,,4,1,Bottoms
40,,4,4,Tops
53,,3,9,Bottoms
36,,5,0,Dresses
41,,5,0,Tops
39,,3,7,Dresses
23,,4,0,Intimate
41,,4,6,Tops
55,,5,0,Tops
55,,4,0,Dresses
57,,5,0,Tops
37,,5,0,Bottoms
38,,5,0,Dresses
30,,3,1,Tops
44,,5,0,Tops
42,,3,0,Tops
41,,5,0,Jackets
75,,2,5,Tops
36,,5,0,Jackets
44,,4,0,Jackets
47,,5,0,Tops
23,,5,2,Intimate
32,,5,0,Intimate
56,,5,1,Tops
37,,2,2,Tops
39,,4,1,Tops
39,,5,9,Tops
46,,5,0,Tops
56,,5,1,Jackets
39,,4,2,Tops
20,,5,0,Tops
33,,5,0,Intimate
53,,5,0,Tops
42,,4,5,Tops
35,,5,5,Intimate
67,,5,14,Tops
35,,5,0,Tops
42,,3,42,Tops
32,,5,1,Intimate
37,,5,0,Tops
33,,4,3,Intimate
37,,5,0,Intimate
66,,5,9,Tops
31,,5,0,Tops
39,,5,0,Jackets
74,,3,0,Tops
60,,5,1,Tops
61,,5,1,Tops
37,,5,1,Intimate
38,,5,0,Tops
51,,5,0,Tops
36,,4,0,Tops
27,,3,0,Jackets
23,,5,1,Intimate
56,,1,2,Tops
51,,5,0,Tops
65,,5,0,Tops
25,,5,1,Intimate
47,,4,0,Intimate
39,,4,0,Tops
43,,5,4,Jackets
41,,3,0,Tops
20,,3,0,Tops
32,,3,0,Jackets
34,,4,0,Tops
19,,3,2,Intimate
44,,5,4,Tops
47,,4,1,Jackets
59,,5,5,Tops
47,,5,3,Tops
35,,5,1,Intimate
43,,2,0,Jackets
43,,4,0,Dresses
34,,3,0,Dresses
33,,5,2,Dresses
31,,5,5,Tops
33,,5,0,Dresses
31,,5,0,Jackets
25,,5,3,Bottoms
25,,5,5,Bottoms
74,,3,2,Bottoms
65,,5,15,Tops
39,,5,1,Tops
39,,4,1,Tops
34,,5,0,Jackets
25,,3,0,Tops
22,,4,0,Tops
62,,5,4,Dresses
40,,5,0,Dresses
26,,4,1,Dresses
33,,3,0,Tops
28,,5,1,Tops
24,,5,0,Jackets
28,,5,0,Bottoms
38,,4,1,Dresses
36,,4,0,Tops
45,,5,3,Dresses
56,,5,0,Tops
58,,5,5,Tops
41,,2,0,Tops
42,,5,0,Jackets
30,,5,2,Tops
58,,5,28,Tops
62,,5,0,Jackets
40,,5,0,Jackets
34,,3,0,Tops
34,,5,6,Dresses
40,,4,0,Dresses
45,,4,2,Tops
31,,2,0,Jackets
56,,4,0,Tops
35,,5,0,Bottoms
60,,3,1,Bottoms
34,,5,0,Dresses
34,,5,4,Tops
69,,5,0,Tops
34,,4,0,Dresses
34,,5,0,Dresses
45,,5,4,Tops
58,,4,2,Tops
44,,5,0,Tops
34,,5,2,Tops
50,,4,5,Tops
34,,2,0,Intimate
40,,5,5,Dresses
63,,3,0,Tops
50,,5,1,Tops
41,,5,0,Bottoms
29,,2,10,Jackets
43,,4,0,Tops
42,,5,1,Tops
25,,5,2,Tops
30,,4,3,Tops
32,,5,0,Tops
29,,2,15,Tops
34,,5,2,Tops
50,,3,4,Tops
48,,4,1,Tops
47,,2,1,Intimate
46,,3,0,Tops
42,,3,0,Intimate
53,,5,0,Tops
41,,4,0,Bottoms
60,,5,1,Tops
76,,4,1,Tops
39,,4,0,Tops
50,,5,0,Tops
23,,4,0,Tops
59,,2,2,Tops
52,,5,4,Dresses
59,,5,0,Tops
51,,3,0,Tops
26,,5,0,Tops
45,,5,0,Tops
32,,1,0,Intimate
35,,2,15,Dresses
92,,5,2,Bottoms
67,,5,0,Intimate
51,,4,1,Tops
47,,5,5,Bottoms
35,,5,0,Tops
52,,5,2,Tops
52,,5,1,Tops
42,,5,7,Tops
32,,4,0,Dresses
59,,5,2,Dresses
23,,3,8,Bottoms
41,,5,23,Tops
39,,4,4,Dresses
26,,5,6,Dresses
56,,5,1,Tops
46,,5,0,Intimate
37,,5,0,Tops
56,,5,0,Tops
42,,5,0,Tops
36,,4,15,Tops
27,,5,4,Dresses
59,,5,1,Tops
49,,5,6,Bottoms
30,,5,15,Tops
53,,4,12,Tops
57,,5,0,Intimate
24,,3,0,Dresses
69,,5,1,Tops
30,,5,0,Dresses
50,,4,2,Tops
30,,5,0,Dresses
22,,5,2,Tops
65,,5,0,Dresses
69,,5,1,Tops
32,,5,6,Dresses
67,,4,0,Tops
62,,5,18,Tops
31,,5,3,Tops
25,,2,0,Dresses
45,,5,0,Tops
41,,5,0,Dresses
60,,5,4,Dresses
54,,4,0,Tops
48,,2,2,Dresses
56,,4,11,Tops
41,,5,2,Dresses
39,,5,0,Dresses
39,,5,2,Tops
39,,4,2,Tops
34,,5,0,Tops
61,,5,1,Tops
39,,3,0,Dresses
54,,4,0,Tops
39,,4,0,Dresses
42,,5,0,Tops
42,,1,0,Tops
36,,5,0,Tops
30,,5,0,Intimate
37,,3,0,Tops
48,,5,0,Tops
59,,1,0,Tops
59,,1,15,Tops
31,,1,4,Tops
39,,4,0,Trend
39,,5,5,Tops
44,,5,2,Bottoms
59,,5,1,Bottoms
61,,5,18,Tops
47,,3,7,Tops
40,,3,0,Tops
40,,2,6,Bottoms
50,,2,9,Tops
31,,5,3,Bottoms
47,,5,1,Intimate
32,,4,19,Tops
38,,5,2,Tops
42,,5,0,Tops
31,,5,0,Tops
48,,1,21,Tops
50,,4,5,Tops
50,,5,0,Tops
36,,5,10,Tops
48,,3,0,Tops
35,,2,0,Tops
57,,5,1,Tops
31,,4,1,Bottoms
46,,4,0,Tops
60,,5,0,Tops
34,,4,2,Intimate
32,,4,0,Intimate
37,,1,1,Tops
46,,5,14,Tops
42,,5,9,Tops
37,,1,0,Tops
34,,4,0,Bottoms
48,,1,1,Tops
21,,4,4,Tops
28,,1,0,Tops
35,,5,0,Tops
37,,5,0,Tops
30,,4,1,Bottoms
56,,5,0,Bottoms
31,,5,4,Bottoms
21,,5,0,Intimate
45,,5,2,Intimate
37,,5,8,Intimate
19,,5,0,Tops
70,,5,1,Tops
45,,3,8,Bottoms
35,,4,0,Tops
65,,5,0,Tops
66,,5,4,Bottoms
46,,4,4,Tops
57,,4,0,Tops
44,,4,3,Tops
33,,5,4,Bottoms
32,,5,0,Intimate
46,,4,0,Bottoms
25,,5,0,Tops
59,,4,0,Bottoms
38,,5,0,Intimate
35,,5,1,Tops
65,,1,0,Tops
62,,3,1,Tops
34,,1,1,Tops
41,,4,0,Tops
55,,5,0,Bottoms
59,,5,0,Tops
44,,5,0,Tops
56,,4,8,Jackets
41,,5,0,Tops
24,,3,1,Jackets
65,,5,2,Tops
35,,5,2,Tops
62,,5,12,Tops
41,,5,0,Tops
33,,5,0,Tops
31,,4,7,Tops
63,,5,0,Tops
74,,5,0,Tops
39,,4,0,Tops
45,,2,1,Tops
37,,4,2,Tops
43,,3,2,Tops
47,,5,0,Tops
25,,5,8,Bottoms
64,,5,0,Tops
46,,5,3,Jackets
41,,5,0,Tops
48,,4,19,Tops
30,,3,0,Tops
56,,5,2,Tops
26,,5,1,Dresses
41,,5,0,Tops
68,,5,0,Tops
65,,5,5,Tops
59,,5,0,Dresses
28,,5,0,Tops
61,,5,1,Tops
36,,5,7,Jackets
57,,5,0,Tops
35,,5,1,Tops
54,,3,0,Tops
25,,4,0,Tops
49,,4,2,Dresses
60,,5,2,Tops
58,,5,0,Jackets
37,,5,0,Tops
65,,5,1,Jackets
42,,5,0,Bottoms
62,,5,2,Dresses
23,,5,0,Tops
39,,4,1,Tops
37,,5,0,Tops
29,,5,4,Tops
36,,5,1,Jackets
34,,4,0,Tops
72,,3,4,Jackets
39,,3,8,Jackets
52,,4,2,Jackets
39,,3,1,Tops
52,,5,0,Tops
56,,4,3,Bottoms
40,,5,0,Tops
30,,3,10,Bottoms
64,,4,0,Tops
28,,5,0,Bottoms
47,,5,5,Tops
58,,4,0,Tops
25,,5,8,Tops
42,,4,0,Tops
30,,5,0,Tops
33,,4,8,Bottoms
31,,4,1,Tops
32,,5,7,Bottoms
28,,5,0,Bottoms
54,,4,1,Tops
54,,3,16,Tops
20,,5,0,Tops
33,,5,0,Tops
35,,1,2,Tops
39,,5,19,Tops
63,,5,6,Tops
36,,4,0,Bottoms
60,,5,2,Intimate
40,,5,3,Bottoms
51,,4,1,Tops
64,,5,0,Bottoms
46,,5,23,Tops
31,,5,0,Bottoms
31,,5,1,Intimate
41,,4,0,Bottoms
43,,5,0,Tops
66,,4,11,Tops
66,,5,3,Tops
29,,4,0,Bottoms
52,,1,0,Tops
53,,4,8,Bottoms
70,,5,1,Tops
28,,5,1,Tops
32,,5,7,Dresses
64,,5,10,Bottoms
41,,3,17,Tops
38,,5,0,Tops
32,,5,1,Bottoms
34,,5,0,Bottoms
28,,2,0,Bottoms
43,,5,0,Bottoms
64,,5,0,Tops
42,,5,1,Bottoms
40,,4,2,Bottoms
38,,5,2,Bottoms
39,,3,3,Tops
66,,4,1,Tops
75,,5,0,Tops
44,,5,0,Tops
36,,3,4,Bottoms
57,,4,0,Tops
60,,5,3,Bottoms
38,,5,1,Tops
38,,5,0,Tops
31,,5,0,Tops
36,,5,1,Bottoms
64,,5,6,Tops
49,,3,6,Tops
59,,5,7,Tops
31,,3,0,Dresses
43,,3,4,Dresses
61,,5,6,Tops
45,,5,0,Dresses
49,,5,2,Dresses
56,,4,0,Dresses
44,,5,2,Dresses
26,,5,0,Tops
35,,3,4,Dresses
49,,5,2,Dresses
64,,5,2,Tops
46,,5,0,Tops
54,,5,0,Dresses
42,,5,2,Dresses
66,,2,0,Tops
49,,1,0,Dresses
52,,3,3,Tops
49,,3,2,Tops
39,,5,0,Dresses
52,,4,4,Tops
43,,5,0,Dresses
67,,5,1,Dresses
34,,4,11,Dresses
29,,3,2,Tops
47,,5,1,Tops
62,,5,13,Tops
25,,5,0,Dresses
61,,4,1,Tops
35,,5,1,Tops
39,,5,0,Tops
39,,5,3,Dresses
29,,5,0,Dresses
38,,4,0,Tops
53,,4,0,Dresses
51,,5,1,Tops
49,,5,1,Bottoms
53,,3,0,Bottoms
33,,5,2,Dresses
40,,5,0,Bottoms
58,,5,0,Dresses
35,,3,3,Bottoms
37,,5,5,Dresses
44,,5,0,Bottoms
30,,5,2,Dresses
38,,5,0,Dresses
49,,5,1,Bottoms
45,,5,1,Tops
34,,5,1,Tops
46,,5,0,Bottoms
37,,5,5,Tops
66,,4,0,Tops
43,,5,0,Tops
50,,4,3,Tops
46,,3,1,Tops
33,,5,0,Bottoms
59,,5,2,Dresses
44,,5,1,Tops
54,,4,0,Tops
50,,5,7,Dresses
51,,5,2,Dresses
43,,4,20,Tops
39,,5,3,Intimate
37,,5,0,Tops
43,,2,0,Tops
40,,5,1,Tops
37,,5,0,Bottoms
41,,5,8,Dresses
56,,5,0,Tops
21,,4,0,Tops
25,,5,0,Bottoms
43,,4,0,Tops
39,,5,0,Bottoms
41,,5,0,Bottoms
48,,4,1,Tops
61,,5,0,Bottoms
34,,4,2,Dresses
40,,4,0,Tops
42,,4,0,Tops
28,,4,0,Dresses
35,,4,0,Dresses
60,,5,5,Tops
41,,5,0,Tops
64,,5,0,Tops
62,,5,0,Bottoms
38,,5,1,Bottoms
46,,5,0,Tops
70,,5,8,Dresses
47,,5,3,Tops
28,,3,1,Dresses
63,,5,3,Intimate
32,,2,6,Dresses
30,,3,5,Bottoms
37,,5,0,Intimate
66,,5,13,Dresses
63,,3,4,Bottoms
39,,5,2,Intimate
46,,5,0,Tops
49,,4,2,Dresses
44,,4,0,Bottoms
34,,5,0,Intimate
32,,5,1,Intimate
36,,5,8,Intimate
37,,5,1,Intimate
33,,4,3,Bottoms
38,,4,9,Dresses
64,,5,0,Intimate
48,,5,4,Tops
29,,3,2,Dresses
48,,2,5,Dresses
52,,4,1,Intimate
66,,4,2,Dresses
67,,2,3,Dresses
89,,5,0,Intimate
57,,3,0,Intimate
46,,3,1,Dresses
51,,5,0,Tops
25,,5,0,Intimate
24,,5,1,Dresses
55,,1,1,Bottoms
32,,5,1,Intimate
40,,4,0,Dresses
36,,4,2,Bottoms
53,,4,0,Tops
35,,4,0,Tops
33,,5,2,Intimate
23,,5,1,Tops
69,,5,2,Tops
58,,5,0,Intimate
36,,5,1,Tops
37,,4,9,Tops
59,,5,0,Dresses
59,,5,5,Tops
50,,1,5,Dresses
66,,5,4,Tops
36,,5,5,Tops
52,,4,0,Dresses
26,,5,2,Tops
48,,3,5,Tops
36,,5,0,Dresses
62,,5,0,Dresses
48,,5,0,Dresses
35,,5,0,Dresses
39,,5,1,Dresses
32,,5,0,Dresses
